window,loss,psnr,ssim,relative_error,time_per_window
1,0.009719074703752995,20.123750686645508,0.8823551535606384,16.588001251220703,2.126577854156494
2,0.00918404757976532,20.369659423828125,0.8604519367218018,16.2605037689209,10.23150086402893
3,0.00919324066489935,20.365314483642578,0.8567840456962585,16.369564056396484,2.9754767417907715
4,0.008825888857245445,20.54241371154785,0.8720635771751404,16.151731491088867,2.805389642715454
5,0.008096519857645035,20.917016983032227,0.8865216970443726,15.609960556030273,2.672060966491699
6,0.0068193888291716576,21.662548065185547,0.8781378269195557,14.476961135864258,2.64726185798645
7,0.00520801218226552,22.833280563354492,0.8753954768180847,12.788764953613281,2.6107513904571533
8,0.004596280865371227,23.375934600830078,0.8853003978729248,12.134237289428711,2.6325695514678955
9,0.004704272840172052,23.275074005126953,0.8963941931724548,12.36033821105957,2.563995122909546
10,0.005470274016261101,22.619911193847656,0.9047086834907532,13.595232009887695,2.594421625137329
11,0.006699959747493267,21.739276885986328,0.8997756838798523,15.22101879119873,2.607205390930176
12,0.007502630352973938,21.24786376953125,0.8940858840942383,15.672978401184082,2.573147773742676
13,0.009220990352332592,20.352222442626953,0.8919299244880676,17.57008171081543,2.570221424102783
14,0.009067215956747532,20.425262451171875,0.8798989057540894,17.74317741394043,2.563472270965576
15,0.008869068697094917,20.52121925354004,0.8855020403862,17.301372528076172,2.5509767532348633
16,0.009733516722917557,20.1173038482666,0.8741858005523682,17.63500213623047,2.5706138610839844
17,0.008596662431955338,20.656700134277344,0.8685423135757446,16.64337921142578,2.5579733848571777
18,0.00911692250519991,20.40151596069336,0.8707082867622375,17.180051803588867,2.518273115158081
19,0.009281018748879433,20.32404327392578,0.8879872560501099,17.98915672302246,2.5212697982788086
20,0.008264745585620403,20.82770538330078,0.8859573602676392,17.188718795776367,2.531585454940796
