window,loss,psnr,ssim,relative_error,time_per_window
1,0.004548186901956797,23.421619415283203,0.962673008441925,11.347513198852539,5.193656921386719
2,0.0027919975109398365,25.540849685668945,0.9726629257202148,8.965497970581055,22.12056875228882
3,0.0004898849292658269,33.09906005859375,0.9725580215454102,3.778764247894287,34.038979053497314
4,0.00014912773622199893,38.2644157409668,0.9828980565071106,2.099515199661255,39.70231294631958
5,0.00014275364810600877,38.45412826538086,0.9794853329658508,2.072746753692627,7.523612976074219
6,0.00013025088992435485,38.85219192504883,0.987855076789856,2.000760078430176,6.981389999389648
7,0.00014732150884810835,38.31734085083008,0.9867284297943115,2.1509270668029785,6.983017921447754
8,0.00025060935877263546,36.01002883911133,0.9902195334434509,2.833399772644043,7.1544859409332275
9,0.00027968030190095305,35.533382415771484,0.9885898232460022,3.0138039588928223,7.250083684921265
10,0.0003174059384036809,34.98385238647461,0.9891685843467712,3.274836778640747,7.277390003204346
11,0.00037465538480319083,34.26367950439453,0.9875725507736206,3.599346399307251,7.18213415145874
12,0.0004276916733942926,33.68869400024414,0.9868991374969482,3.7420551776885986,7.4247119426727295
13,0.0007733270176686347,31.116369247436523,0.983958899974823,5.088228225708008,7.927807092666626
14,0.000880194129422307,30.554216384887695,0.9837038516998291,5.528198719024658,7.315330982208252
15,0.0007658603717572987,31.158506393432617,0.9846286773681641,5.084125995635986,7.255338907241821
16,0.0007641380070708692,31.16828155517578,0.9841294288635254,4.941132545471191,7.220967054367065
17,0.0007188717718236148,31.433486938476562,0.9824745059013367,4.812849521636963,7.262634992599487
18,0.0008179065189324319,30.87296485900879,0.9816235303878784,5.145791053771973,7.248183965682983
19,0.0006764884456060827,31.69739532470703,0.9787819981575012,4.856720924377441,7.213616132736206
20,0.000439455354353413,33.57085418701172,0.9783624410629272,3.963566303253174,7.222743988037109
