window,loss,psnr,ssim,relative_error,time_per_window
1,0.0049695647321641445,23.036815643310547,0.9256280660629272,11.861531257629395,2.6856040954589844
2,0.003218185855075717,24.92388916015625,0.9502629041671753,9.625481605529785,21.8012433052063
3,0.0007928804261609912,31.007923126220703,0.9666897654533386,4.807359218597412,31.77500629425049
4,0.0003394560771994293,34.692161560058594,0.9731983542442322,3.167609453201294,38.22583603858948
5,0.0001912472944241017,37.18404769897461,0.9734576344490051,2.3991105556488037,3.4352188110351562
6,0.00016127456910908222,37.924339294433594,0.9819999933242798,2.2263200283050537,3.0830681324005127
7,0.00018610252300277352,37.3024787902832,0.9834662675857544,2.4175126552581787,3.7885050773620605
8,0.00022858066949993372,36.409603118896484,0.9866582155227661,2.706007480621338,3.3777852058410645
9,0.00028712485800497234,35.41929626464844,0.9871918559074402,3.0536515712738037,3.2799060344696045
10,0.0003329312021378428,34.77645492553711,0.9860494136810303,3.3539717197418213,3.3995699882507324
11,0.00041175796650350094,33.853580474853516,0.9837295413017273,3.7733635902404785,3.1930999755859375
12,0.0004865144146606326,33.12904357910156,0.9852189421653748,3.9910998344421387,3.496757984161377
13,0.000792316161096096,31.011016845703125,0.9819349050521851,5.150320529937744,3.5524368286132812
14,0.0006731016328558326,31.719192504882812,0.9862778782844543,4.834312915802002,3.880584239959717
15,0.0006375678931362927,31.954736709594727,0.9857098460197449,4.638790130615234,3.5740737915039062
16,0.000782710500061512,31.063987731933594,0.9829897880554199,5.000819683074951,3.566868305206299
17,0.0007957866182550788,30.992033004760742,0.9809877276420593,5.063780784606934,3.812485933303833
18,0.0009432809893041849,30.253591537475586,0.9805025458335876,5.526126861572266,3.6221959590911865
19,0.000890218885615468,30.50503158569336,0.9780288934707642,5.571362018585205,3.154203176498413
20,0.0005456150393001735,32.63113784790039,0.975802481174469,4.416436195373535,3.623642921447754
