window,loss,psnr,ssim,relative_error,time_per_window
1,0.00877946987748146,20.565317153930664,0.8693909049034119,15.765789031982422,3.2691245079040527
2,0.00868280977010727,20.61339569091797,0.8758057951927185,15.810552597045898,3.302626371383667
3,0.00830001663416624,20.80921173095703,0.8776052594184875,15.554004669189453,3.352353572845459
4,0.007635022513568401,21.171897888183594,0.875634491443634,15.02259635925293,3.424199342727661
5,0.0059218876995146275,22.27539825439453,0.9195913076400757,13.350044250488281,3.4857656955718994
6,0.004111060872673988,23.860462188720703,0.8906912207603455,11.240395545959473,3.537632703781128
7,0.0033573403488844633,24.740047454833984,0.8901059627532959,10.268104553222656,3.6303141117095947
8,0.00326030096039176,24.86742401123047,0.8953092694282532,10.219697952270508,3.6814775466918945
9,0.0036374181509017944,24.39206886291504,0.8984152674674988,10.86877727508545,3.742652177810669
10,0.004547069780528545,23.422683715820312,0.8965197205543518,12.395039558410645,3.8148162364959717
11,0.005770107265561819,22.38816261291504,0.8894787430763245,14.125362396240234,3.8444323539733887
12,0.00630137138068676,22.00564956665039,0.8854743242263794,14.363567352294922,3.806741237640381
13,0.0070724207907915115,21.504318237304688,0.8839577436447144,15.387535095214844,3.7327191829681396
14,0.006712267175316811,21.731307983398438,0.8898172974586487,15.266134262084961,3.671536922454834
15,0.006637011654675007,21.7802734375,0.8781554698944092,14.966760635375977,3.6387546062469482
16,0.007783620152622461,21.088184356689453,0.8701574206352234,15.769989967346191,3.5759172439575195
17,0.00708803441375494,21.494741439819336,0.8701637387275696,15.112611770629883,3.5868284702301025
18,0.007873540744185448,21.038299560546875,0.8705082535743713,15.965604782104492,3.515015125274658
19,0.008415457792580128,20.749223709106445,0.8751121163368225,17.12978172302246,3.4923272132873535
20,0.007205718196928501,21.423227310180664,0.8748083710670471,16.04971694946289,3.4814536571502686
