window,loss,psnr,ssim,relative_error,time_per_window
1,0.008885365910828114,20.513246536254883,0.8681891560554504,15.860587120056152,3.291531562805176
2,0.008868635632097721,20.521432876586914,0.8683730959892273,15.978842735290527,11.452089071273804
3,0.008814065717160702,20.548236846923828,0.8480569124221802,16.028427124023438,4.29727029800415
4,0.008457454852759838,20.727603912353516,0.863169252872467,15.811012268066406,4.187633275985718
5,0.005793611519038677,22.370508193969727,0.8869627714157104,13.204662322998047,4.1327128410339355
6,0.0038168521132320166,24.182947158813477,0.9091008901596069,10.830718994140625,4.141605377197266
7,0.0030839568935334682,25.108917236328125,0.9173715114593506,9.841171264648438,4.214759349822998
8,0.0030189568642526865,25.201433181762695,0.9116021394729614,9.834168434143066,4.318243026733398
9,0.003371282247826457,24.722049713134766,0.914301335811615,10.46361255645752,4.435324192047119
10,0.003997283522039652,23.98235321044922,0.9083393216133118,11.621564865112305,4.435817718505859
11,0.004425759892910719,23.540122985839844,0.9026145339012146,12.370908737182617,4.250962257385254
12,0.004480672534555197,23.486568450927734,0.8937726020812988,12.112013816833496,4.082198858261108
13,0.00544303935021162,22.641584396362305,0.9013786911964417,13.499128341674805,3.9968111515045166
14,0.005455383565276861,22.631744384765625,0.896364152431488,13.762809753417969,3.9363036155700684
15,0.005384193733334541,22.688793182373047,0.8965859413146973,13.480371475219727,3.907771110534668
16,0.006191984750330448,22.081701278686523,0.8916834592819214,14.065511703491211,3.9096620082855225
17,0.005692020989954472,22.447336196899414,0.8885597586631775,13.542842864990234,3.856271743774414
18,0.0065449196845293045,21.84095573425293,0.8786869645118713,14.556349754333496,3.791067123413086
19,0.007196822669357061,21.4285945892334,0.8744447827339172,15.841028213500977,3.769944906234741
20,0.0060532246716320515,22.180130004882812,0.8801368474960327,14.710322380065918,3.749601125717163
