window,loss,psnr,ssim,relative_error,time_per_window
1,0.042685315012931824,13.697216033935547,0.8033095002174377,34.76328659057617,8.561219930648804
2,0.014244292862713337,18.463590621948242,0.8497921228408813,20.25057601928711,15.615590810775757
3,0.010972592048346996,19.596908569335938,0.8459361791610718,17.883699417114258,13.30153203010559
4,0.011701413430273533,19.317617416381836,0.8337031602859497,18.597688674926758,11.866802215576172
5,0.012794935144484043,18.92961883544922,0.8220181465148926,19.62328338623047,9.815591096878052
6,0.014271585270762444,18.455278396606445,0.8110531568527222,20.943090438842773,10.686067819595337
7,0.016392076388001442,17.853660583496094,0.8011313676834106,22.688697814941406,9.362848043441772
8,0.01977001689374447,17.03993034362793,0.79270339012146,25.165916442871094,8.425511121749878
9,0.019898179918527603,17.01186752319336,0.7883301377296448,25.420888900756836,11.78248405456543
10,0.01867152750492096,17.2882022857666,0.7865960001945496,25.11724853515625,8.995516777038574
11,0.01893004961311817,17.228483200073242,0.7861930131912231,25.584888458251953,7.4198219776153564
12,0.01928888075053692,17.146928787231445,0.7913055419921875,25.130334854125977,7.832718133926392
13,0.022690141573548317,16.44162940979004,0.7912777066230774,27.561548233032227,17.26350426673889
14,0.02190246433019638,16.59507179260254,0.7968713045120239,27.576614379882812,12.105557918548584
15,0.018106792122125626,17.421585083007812,0.8035644888877869,24.720787048339844,12.322117805480957
16,0.018784064799547195,17.262104034423828,0.81014484167099,24.49827003479004,9.463395833969116
17,0.01642443984746933,17.845094680786133,0.8169769644737244,23.004981994628906,10.545953035354614
18,0.017480487003922462,17.574464797973633,0.8170654773712158,23.78904914855957,8.077741146087646
19,0.017717693001031876,17.515928268432617,0.8150471448898315,24.855159759521484,8.126821994781494
20,0.014425219967961311,18.408775329589844,0.8146095871925354,22.708580017089844,8.764142990112305
