window,loss,psnr,ssim,relative_error,time_per_window
1,0.008271843194961548,20.823976516723633,0.8845740556716919,15.266351699829102,0.6959812641143799
2,0.008069674484431744,20.931438446044922,0.8831483125686646,15.068648338317871,0.6481823921203613
3,0.007898692041635513,21.024446487426758,0.882085919380188,14.921103477478027,0.6494202613830566
4,0.007540988735854626,21.225717544555664,0.8810943961143494,14.640922546386719,0.650871753692627
5,0.007151440251618624,21.456066131591797,0.8769567608833313,14.311043739318848,0.6506574153900146
6,0.00667787529528141,21.753618240356445,0.8828980326652527,13.844606399536133,0.6535894870758057
7,0.005536027252674103,22.568017959594727,0.8786256909370422,12.598590850830078,0.6529693603515625
8,0.00453990837559104,23.429529190063477,0.8716237545013428,11.414904594421387,0.6547555923461914
9,0.003822729457169771,24.1762638092041,0.8902108073234558,10.503262519836426,0.6544077396392822
10,0.0033050854690372944,24.808176040649414,0.9001468420028687,9.793015480041504,0.6554479598999023
11,0.002865076996386051,25.428638458251953,0.9043619632720947,9.128108978271484,0.6591329574584961
12,0.0024668399710208178,26.078590393066406,0.9113010764122009,8.463187217712402,0.6567239761352539
13,0.0020887821447104216,26.801069259643555,0.9174935817718506,7.791283130645752,0.6574904918670654
14,0.0018209663685411215,27.396982192993164,0.9231114983558655,7.2936601638793945,0.6597940921783447
15,0.0016351935919374228,27.864307403564453,0.9236425757408142,6.927460670471191,0.6609714031219482
16,0.0015415268717333674,28.1204891204834,0.926058292388916,6.7382307052612305,0.6612706184387207
17,0.001477339188568294,28.305198669433594,0.9298751354217529,6.594913482666016,0.6632301807403564
18,0.0014151730574667454,28.491905212402344,0.9350647330284119,6.457918167114258,0.6636688709259033
19,0.0013639223761856556,28.6521053314209,0.9375471472740173,6.355872631072998,0.664344310760498
20,0.0013246270827949047,28.779064178466797,0.9391063451766968,6.284215927124023,0.6641557216644287
21,0.001278435462154448,28.933212280273438,0.9407116770744324,6.190605163574219,0.6651451587677002
22,0.0012292824685573578,29.103485107421875,0.942836344242096,6.076694488525391,0.663799524307251
23,0.001190140494145453,29.244020462036133,0.9436241984367371,5.9799065589904785,0.667304515838623
24,0.0011633458780124784,29.342910766601562,0.9439691305160522,5.916879177093506,0.6647148132324219
25,0.0011416372144594789,29.424720764160156,0.9445096254348755,5.883925914764404,0.6653532981872559
26,0.001114793703891337,29.528057098388672,0.9444880485534668,5.83668327331543,0.6688942909240723
27,0.001093065831810236,29.613536834716797,0.944901704788208,5.791913032531738,0.6685447692871094
28,0.0010806889040395617,29.662994384765625,0.9450256824493408,5.7638773918151855,0.6669580936431885
29,0.0010798820294439793,29.666236877441406,0.9450976848602295,5.766934871673584,0.6681489944458008
30,0.0010826305951923132,29.65519905090332,0.9448595643043518,5.782039165496826,0.6690280437469482
31,0.0010891883866861463,29.628971099853516,0.9439239501953125,5.813091278076172,0.6711878776550293
32,0.0010936041362583637,29.611398696899414,0.9427491426467896,5.848900318145752,0.6709780693054199
33,0.0011044192360714078,29.568660736083984,0.9418247938156128,5.896271228790283,0.6704339981079102
34,0.0011305679799988866,29.46703338623047,0.9407176971435547,5.974196434020996,0.6717548370361328
35,0.0011680660536512733,29.32532501220703,0.9386937022209167,6.082535743713379,0.674079418182373
36,0.0012132382253184915,29.160539627075195,0.9371325969696045,6.208713531494141,0.6730141639709473
37,0.001266350387595594,28.97446060180664,0.9345592856407166,6.351600646972656,0.6722056865692139
38,0.001340752118267119,28.726516723632812,0.9320923686027527,6.551652908325195,0.6729662418365479
39,0.0014167146291583776,28.4871768951416,0.9297665953636169,6.757275581359863,0.6736547946929932
40,0.0014421585947275162,28.409870147705078,0.9285343289375305,6.825476169586182,0.6748392581939697
41,0.00147762440610677,28.304359436035156,0.925866425037384,6.916073799133301,0.6768498420715332
42,0.0015215203166007996,28.177223205566406,0.9260656237602234,7.0165181159973145,0.6761538982391357
43,0.0015733862528577447,28.031646728515625,0.9246041178703308,7.13093376159668,0.6758124828338623
44,0.0016528264386579394,27.81772804260254,0.9173963665962219,7.332592487335205,0.6756482124328613
45,0.0017426881240680814,27.587804794311523,0.861869752407074,7.561606407165527,0.6807916164398193
46,0.0016789098735898733,27.749727249145508,0.9200512766838074,7.45456075668335,0.677257776260376
47,0.001715720514766872,27.655534744262695,0.9183013439178467,7.56079626083374,0.6780896186828613
48,0.0017832295270636678,27.48792839050293,0.9119057059288025,7.742768287658691,0.6764428615570068
49,0.0019233104540035129,27.159507751464844,0.9046244621276855,8.11135196685791,0.6790866851806641
50,0.0020856985356658697,26.807483673095703,0.8355246186256409,8.513223648071289,0.6802148818969727
51,0.002007038565352559,26.974441528320312,0.9004004001617432,8.41727066040039,0.6790316104888916
52,0.002089274348691106,26.800045013427734,0.906678318977356,8.592824935913086,0.6787674427032471
53,0.00214464426971972,26.68644905090332,0.9083274602890015,8.650211334228516,0.6793668270111084
54,0.0021886827889829874,26.59817123413086,0.9096073508262634,8.631293296813965,0.6782827377319336
55,0.002284160815179348,26.412734985351562,0.8892093896865845,8.735733032226562,0.6752429008483887
56,0.002236133674159646,26.505022048950195,0.9085997343063354,8.594771385192871,0.6762676239013672
57,0.0022190918680280447,26.53824806213379,0.9012322425842285,8.531758308410645,0.676621675491333
58,0.00221184897236526,26.552446365356445,0.8899490237236023,8.499334335327148,0.6767110824584961
59,0.002366691594943404,26.258583068847656,0.8873130679130554,8.782445907592773,0.6764504909515381
60,0.002712070941925049,25.666990280151367,0.867926299571991,9.405882835388184,0.6761698722839355
61,0.002323717577382922,26.338167190551758,0.9073228240013123,8.715229034423828,0.6759955883026123
62,0.0024381568655371666,26.129383087158203,0.9103491306304932,8.949403762817383,0.6729066371917725
63,0.002636353252455592,25.78996467590332,0.9069920778274536,9.339380264282227,0.6724822521209717
64,0.0027353744953870773,25.629833221435547,0.9074143171310425,9.672530174255371,0.6717767715454102
65,0.0028515264857560396,25.44922637939453,0.9038215279579163,9.941716194152832,0.6713688373565674
66,0.003008858999237418,25.215980529785156,0.914269745349884,10.181326866149902,0.6681900024414062
67,0.003155430546030402,25.009414672851562,0.9122390747070312,10.430537223815918,0.6681129932403564
68,0.0029274136759340763,25.335159301757812,0.9097258448600769,10.098506927490234,0.6679418087005615
69,0.0029731374233961105,25.267850875854492,0.9113649129867554,10.199764251708984,0.667628288269043
70,0.00305711617693305,25.146881103515625,0.9128909707069397,10.322168350219727,0.6685154438018799
71,0.0030407379381358624,25.170211791992188,0.9000956416130066,10.24313735961914,0.6710922718048096
72,0.003203342668712139,24.943965911865234,0.903573215007782,10.444517135620117,0.6640775203704834
73,0.0029497500509023666,25.30215072631836,0.8998948931694031,9.965190887451172,0.664602518081665
74,0.002974174451082945,25.266334533691406,0.8994288444519043,9.960753440856934,0.6645908355712891
75,0.003077352186664939,25.118228912353516,0.8992488980293274,10.10811996459961,0.6639015674591064
76,0.0033170597162097692,24.792465209960938,0.8649210333824158,10.477840423583984,0.6657626628875732
77,0.0034202986862510443,24.65936279296875,0.8881873488426208,10.49878978729248,0.6628508567810059
78,0.0036083217710256577,24.42694854736328,0.8904584646224976,10.66108226776123,0.6636509895324707
79,0.0038006664253771305,24.20140266418457,0.8888182044029236,10.935239791870117,0.6613528728485107
