window,loss,psnr,ssim,relative_error,time_per_window
1,0.004570464137941599,23.40039825439453,0.9648953676223755,11.375269889831543,0.4629554748535156
2,0.0031971405260264874,24.952383041381836,0.9611547589302063,9.59395694732666,25.633347988128662
3,0.00228292727842927,26.415081024169922,0.9715262651443481,8.157343864440918,1.1385536193847656
4,0.0005174093530513346,32.861656188964844,0.9754209518432617,3.910722255706787,1.0189409255981445
5,0.0001955616899067536,37.08716583251953,0.9778896570205688,2.426020622253418,0.9602155685424805
6,0.00016164938278961927,37.91426086425781,0.9829556345939636,2.228905439376831,0.9278485774993896
7,0.0001701866276562214,37.69074249267578,0.9838117361068726,2.3118269443511963,0.921170711517334
8,0.0002209544472862035,36.55697250366211,0.9872105121612549,2.6604835987091064,0.9143574237823486
9,0.00028897577431052923,35.391387939453125,0.9881547093391418,3.0634782314300537,0.900177001953125
10,0.00033690044074319303,34.7249870300293,0.9861318469047546,3.3739051818847656,0.9258191585540771
11,0.00040628985152579844,33.911643981933594,0.9838477373123169,3.7482247352600098,0.9447743892669678
12,0.000469395105028525,33.28461456298828,0.9822657704353333,3.920252561569214,0.9124002456665039
13,0.0006148202810436487,32.112518310546875,0.9808623790740967,4.536898612976074,0.8757524490356445
14,0.0006281632231548429,32.0192756652832,0.9838565587997437,4.6701483726501465,0.8704164028167725
15,0.0006074061966501176,32.16521072387695,0.983375072479248,4.527736663818359,0.8898818492889404
16,0.0007591454777866602,31.19675064086914,0.9819051027297974,4.924964427947998,0.8678481578826904
17,0.0007752784877084196,31.105422973632812,0.9795442223548889,4.998106002807617,0.8593132495880127
18,0.0009222531225532293,30.35150146484375,0.9801092743873596,5.4641852378845215,0.8845112323760986
19,0.0008508360479027033,30.701541900634766,0.9772701859474182,5.446730613708496,0.8782196044921875
20,0.000552990532014519,32.57282638549805,0.9730335474014282,4.44618558883667,0.9073665142059326
