window,loss,psnr,ssim,relative_error,time_per_window
1,0.008388259448111057,20.763282775878906,0.8696229457855225,15.373404502868652,0.849461555480957
2,0.008129481226205826,20.899372100830078,0.878385603427887,15.124384880065918,0.7806551456451416
3,0.008018583990633488,20.95902442932129,0.8873980045318604,15.033918380737305,0.7820837497711182
4,0.007802738342434168,21.077529907226562,0.8746862411499023,14.892850875854492,0.7845804691314697
5,0.007414909079670906,21.29894256591797,0.8708375692367554,14.57227897644043,0.7876760959625244
6,0.006708872504532337,21.733505249023438,0.8985656499862671,13.876700401306152,0.788658857345581
7,0.005512826144695282,22.586257934570312,0.898179292678833,12.572163581848145,0.7901382446289062
8,0.004433373920619488,23.532657623291016,0.9290422797203064,11.280176162719727,0.792586088180542
9,0.0035945926792919636,24.44350242614746,0.9275677800178528,10.185029983520508,0.7938315868377686
10,0.003031825879588723,25.18295669555664,0.9279482364654541,9.379446029663086,0.7938754558563232
11,0.00244922679848969,26.109710693359375,0.9163913726806641,8.439702987670898,0.7923407554626465
12,0.0020421333611011505,26.89916229248047,0.9044256806373596,7.70026159286499,0.7952494621276855
13,0.0018082655733451247,27.427379608154297,0.9080750942230225,7.2492570877075195,0.7975339889526367
14,0.0016542844241485,27.81389617919922,0.947041392326355,6.95183801651001,0.7965784072875977
15,0.0015550528187304735,28.082550048828125,0.947857677936554,6.755570411682129,0.7862277030944824
16,0.0014829580904915929,28.288711547851562,0.9492247104644775,6.608984470367432,0.8009293079376221
17,0.001406474388204515,28.518680572509766,0.946864128112793,6.434798240661621,0.7995474338531494
18,0.0013258950784802437,28.77490997314453,0.9462168216705322,6.25089693069458,0.805433988571167
19,0.001265266677364707,28.978179931640625,0.9470948576927185,6.12169075012207,0.801985502243042
20,0.0012179898330941796,29.143564224243164,0.9496549963951111,6.025959014892578,0.8031041622161865
21,0.0011677431175485253,29.326526641845703,0.9505469799041748,5.916533470153809,0.8044683933258057
22,0.0011173536768183112,29.51809310913086,0.9502681493759155,5.793445110321045,0.8038289546966553
23,0.0010811679530888796,29.661067962646484,0.9515942931175232,5.6995673179626465,0.8069427013397217
24,0.0010581297101452947,29.75461196899414,0.9522636532783508,5.642969131469727,0.8077600002288818
25,0.0010356400161981583,29.847911834716797,0.952831506729126,5.604121685028076,0.808373212814331
26,0.0010069600539281964,29.969879150390625,0.9525626301765442,5.547215461730957,0.8082520961761475
27,0.000976622337475419,30.102731704711914,0.9519299864768982,5.474722862243652,0.8093440532684326
28,0.0009567481465637684,30.1920223236084,0.9516118168830872,5.423295021057129,0.8089745044708252
29,0.0009427635231986642,30.25597381591797,0.9517492651939392,5.388381004333496,0.8107259273529053
30,0.0009241827647201717,30.342424392700195,0.9505289196968079,5.342195510864258,0.8121106624603271
31,0.0009130533435381949,30.39504051208496,0.9508397579193115,5.322352886199951,0.816650390625
32,0.0009080103482119739,30.419092178344727,0.9493343234062195,5.329537391662598,0.8160901069641113
33,0.0009070928208529949,30.423484802246094,0.9497137069702148,5.343629360198975,0.8171446323394775
34,0.0009187958785332739,30.36781120300293,0.9483302235603333,5.385681629180908,0.8218350410461426
35,0.000939209945499897,30.27237319946289,0.947219967842102,5.4542155265808105,0.8222062587738037
36,0.000973674759734422,30.115861892700195,0.9461783766746521,5.5620574951171875,0.8246533870697021
37,0.0010095140896737576,29.95887565612793,0.9440920352935791,5.671036720275879,0.823307991027832
38,0.0010625548893585801,29.73648452758789,0.9366182088851929,5.832468509674072,0.828284502029419
39,0.0011049152817577124,29.56671142578125,0.9380609393119812,5.96753454208374,0.8280155658721924
40,0.0011635920964181423,29.34199333190918,0.9255821108818054,6.130936622619629,0.8347153663635254
41,0.0011256864527240396,29.485824584960938,0.935298502445221,6.036515712738037,0.8327271938323975
42,0.001142831170000136,29.420181274414062,0.9308276176452637,6.080982685089111,0.8333415985107422
43,0.00128326122649014,28.916851043701172,0.9012718796730042,6.440006256103516,0.8337271213531494
44,0.0011247822549194098,29.489316940307617,0.9326522946357727,6.048923969268799,0.8365097045898438
45,0.001198878395371139,29.212249755859375,0.9353086948394775,6.271793842315674,0.8381245136260986
46,0.0011246500071138144,29.489824295043945,0.9313914179801941,6.101224899291992,0.8385260105133057
47,0.0012087590293958783,29.176605224609375,0.9121921062469482,6.34620475769043,0.8408534526824951
48,0.0011230522068217397,29.496002197265625,0.930111289024353,6.144585609436035,0.8432838916778564
49,0.0011505605652928352,29.390907287597656,0.9325396418571472,6.273693084716797,0.8451447486877441
50,0.0012149058748036623,29.154571533203125,0.9225935935974121,6.497401237487793,0.8456299304962158
51,0.0012516472488641739,29.02518081665039,0.9304653406143188,6.647133827209473,0.8482580184936523
52,0.0012860005954280496,28.9075870513916,0.9265467524528503,6.741535663604736,0.8459455966949463
53,0.001291861990466714,28.887840270996094,0.9248937964439392,6.713625907897949,0.8446907997131348
54,0.001276148483157158,28.940990447998047,0.9252454042434692,6.590753555297852,0.8474278450012207
55,0.0012786765582859516,28.932392120361328,0.9262915253639221,6.536065101623535,0.8465828895568848
56,0.0013146704295650125,28.811832427978516,0.9275237917900085,6.5901288986206055,0.8453643321990967
57,0.0013551284791901708,28.680194854736328,0.9108008742332458,6.667163848876953,0.8410351276397705
58,0.0014015575870871544,28.533889770507812,0.9301522374153137,6.76569938659668,0.8384015560150146
59,0.0014690249226987362,28.329708099365234,0.9314242005348206,6.919252872467041,0.839514970779419
