window,loss,psnr,ssim,relative_error,time_per_window
1,0.007032167166471481,21.529109954833984,0.8901426792144775,14.10997200012207,2.9882638454437256
2,0.004901099018752575,23.09706687927246,0.9646140933036804,11.878557205200195,0.9049921035766602
3,0.004482452757656574,23.484844207763672,0.9731638431549072,11.430377960205078,0.8546650409698486
4,0.004108352120965719,23.863325119018555,0.9574831128120422,11.01979923248291,0.8531539440155029
5,0.0035965635906904936,24.441123962402344,0.9636684060096741,10.403907775878906,0.8533411026000977
6,0.003113315673545003,25.06777000427246,0.9706710577011108,9.781743049621582,0.8485441207885742
7,0.0020657216664403677,26.849285125732422,0.9466134309768677,8.054313659667969,0.8555200099945068
8,0.0012860449496656656,28.907440185546875,0.9544183015823364,6.41855525970459,0.8521461486816406
9,0.0009050493827089667,30.433277130126953,0.9714787006378174,5.421509742736816,0.8673989772796631
10,0.0007536664488725364,31.228208541870117,0.9677661657333374,5.046283721923828,0.8572170734405518
11,0.0007354941335506737,31.334209442138672,0.9635515213012695,5.04309606552124,0.855640172958374
12,0.0008523045107722282,30.694053649902344,0.9603901505470276,5.282532215118408,0.8509230613708496
13,0.00124935747589916,29.03313446044922,0.9659913778305054,6.467379570007324,0.8524458408355713
14,0.001311566447839141,28.822097778320312,0.9660173058509827,6.748225688934326,0.8510949611663818
15,0.0011684565106406808,29.323875427246094,0.9660300016403198,6.2798285484313965,0.8449039459228516
16,0.0012777207884937525,28.935640335083008,0.963932454586029,6.389378070831299,0.8392179012298584
17,0.0011797691695392132,29.282032012939453,0.9670153260231018,6.1655964851379395,0.8434441089630127
18,0.001327716512605548,28.76894760131836,0.9682610630989075,6.556211948394775,0.8343031406402588
19,0.0013389465166255832,28.73236846923828,0.9639643430709839,6.832735061645508,0.8376400470733643
20,0.0010761227458715439,29.681381225585938,0.9653778672218323,6.202398300170898,0.8337242603302002
