window,loss,psnr,ssim,relative_error,time_per_window
1,0.00590548338368535,22.287446975708008,0.9023258090019226,12.930319786071777,2.6675801277160645
2,0.0038873108569532633,24.10350799560547,0.9407734274864197,10.578925132751465,1.5075008869171143
3,0.002637615194544196,25.787885665893555,0.9706366658210754,8.768159866333008,1.5018749237060547
4,0.0006386649911291897,31.947269439697266,0.97064208984375,4.3448662757873535,1.5284619331359863
5,0.0003550116962287575,34.49757385253906,0.9656127095222473,3.2686920166015625,1.5049960613250732
6,0.00023854670871514827,36.224266052246094,0.9763633012771606,2.7076427936553955,1.5110490322113037
7,0.00024494322133250535,36.10934829711914,0.9790659546852112,2.773481845855713,1.5064821243286133
8,0.00028508470859378576,35.45026397705078,0.9775277376174927,3.0220119953155518,1.5054042339324951
9,0.00031168130226433277,35.06289291381836,0.9777820110321045,3.1815550327301025,1.4990448951721191
10,0.00034962259815074503,34.56400680541992,0.979901909828186,3.437018394470215,1.505509853363037
11,0.00039345520781353116,34.051048278808594,0.9799488186836243,3.688546657562256,1.5001158714294434
12,0.0005168061470612884,32.86672592163086,0.9796498417854309,4.1134724617004395,1.5077838897705078
13,0.0008424809202551842,30.744400024414062,0.9778349995613098,5.3108625411987305,1.5071828365325928
14,0.0006810550694353878,31.66817855834961,0.9815536141395569,4.862790584564209,1.5088109970092773
15,0.0006025105831213295,32.20035171508789,0.9815561175346375,4.509453296661377,1.507835865020752
16,0.0007314075483009219,31.35840606689453,0.9800350069999695,4.834152698516846,1.5183367729187012
17,0.0007268480840139091,31.38556480407715,0.9759393334388733,4.839477062225342,1.5039920806884766
18,0.000799076515249908,30.974117279052734,0.9770832657814026,5.086212635040283,1.5050220489501953
19,0.0006783551070839167,31.6854305267334,0.976438581943512,4.863417148590088,1.5113937854766846
20,0.0004895333549939096,33.10218048095703,0.9761696457862854,4.1833086013793945,1.5038049221038818
