window,loss,psnr,ssim,relative_error,time_per_window
1,0.01001585740596056,19.956008911132812,0.8048616051673889,16.742523193359375,3.0226237773895264
2,0.0033563286997377872,24.578514099121094,0.8494094014167786,9.766291618347168,0.43372011184692383
3,0.0020469382870942354,26.784423828125,0.8704211115837097,7.669147968292236,0.4412055015563965
4,0.001438294886611402,28.415054321289062,0.8855528235435486,6.469717502593994,0.42630505561828613
5,0.0010413117706775665,29.809682846069336,0.8930166363716125,5.5508246421813965,0.42833495140075684
6,0.0008030510507524014,30.83441162109375,0.9011215567588806,4.923121452331543,0.4202442169189453
7,0.0006785685545764863,31.670856475830078,0.9097496271133423,4.573623180389404,0.42885375022888184
8,0.0006444330792874098,31.885910034179688,0.9194027185440063,4.505060195922852,0.4554135799407959
9,0.000627096276730299,31.988784790039062,0.9275668263435364,4.4697747230529785,0.4241800308227539
10,0.0005904888384975493,32.27912521362305,0.9314420819282532,4.4153523445129395,0.44655799865722656
11,0.000678710755892098,31.66438865661621,0.9283866286277771,4.7890706062316895,0.4461498260498047
12,0.0006101086619310081,32.1269645690918,0.9386947751045227,4.42919397354126,0.4411640167236328
13,0.000662613136228174,31.77757453918457,0.9375594258308411,4.689594745635986,0.4163639545440674
14,0.0007135574123822153,31.461700439453125,0.9459376335144043,4.962737560272217,0.4257469177246094
15,0.0005920099793002009,32.24391174316406,0.945008397102356,4.438392639160156,0.42066407203674316
16,0.0005718807806260884,32.423343658447266,0.9486462473869324,4.248479843139648,0.4185755252838135
17,0.0004954571486450732,33.0079231262207,0.9499083161354065,3.9684653282165527,0.4156346321105957
18,0.0005364519893191755,32.70124053955078,0.9493820667266846,4.140793323516846,0.4094123840332031
19,0.0006254073814488947,32.03156280517578,0.9506447315216064,4.638665676116943,0.4109663963317871
20,0.00048138893907889724,33.170711517333984,0.953480064868927,4.104896068572998,0.4115769863128662
