window,loss,psnr,ssim,relative_error,time_per_window
1,0.008811750449240208,20.549381256103516,0.8823038339614868,15.756696701049805,0.4864785671234131
2,0.008543617092072964,20.683582305908203,0.8762483596801758,15.504837036132812,0.420088529586792
3,0.008446811698377132,20.73307228088379,0.8806084394454956,15.430135726928711,0.4181504249572754
4,0.008268422447144985,20.825775146484375,0.8737512230873108,15.330828666687012,0.4200773239135742
5,0.00822153128683567,20.85047149658203,0.8630760908126831,15.34443473815918,0.4226188659667969
6,0.008091087453067303,20.919933319091797,0.863862156867981,15.23929500579834,0.4242258071899414
7,0.007534451317042112,21.22948455810547,0.8810770511627197,14.697676658630371,0.4305410385131836
8,0.006472588982433081,21.88922119140625,0.8922326564788818,13.629744529724121,0.4227273464202881
9,0.005058532115072012,22.959754943847656,0.9097327589988708,12.08230209350586,0.42340803146362305
10,0.003962110728025436,24.020732879638672,0.9074956774711609,10.722311019897461,0.4240579605102539
11,0.0031260205432772636,25.05008316040039,0.9086090922355652,9.534733772277832,0.4202251434326172
12,0.002351296367123723,26.28692626953125,0.9365177750587463,8.26260757446289,0.4234428405761719
13,0.0019291825592517853,27.14626693725586,0.9440614581108093,7.487711429595947,0.4243505001068115
14,0.0016873490530997515,27.727949142456055,0.9455447793006897,7.020968914031982,0.42350244522094727
15,0.0015487185446545482,28.100276947021484,0.9462166428565979,6.741796970367432,0.4222424030303955
16,0.001456064055673778,28.368194580078125,0.9532213807106018,6.5487823486328125,0.42160892486572266
17,0.0013976371847093105,28.546056747436523,0.9575653672218323,6.41455078125,0.42243003845214844
18,0.0013524056412279606,28.68893051147461,0.9588862657546997,6.313079833984375,0.42264413833618164
19,0.0013115049805492163,28.82229995727539,0.9585983157157898,6.232543468475342,0.422771692276001
20,0.0012786322040483356,28.932544708251953,0.9587836861610413,6.174149513244629,0.4206533432006836
21,0.0012454846873879433,29.046615600585938,0.9596030712127686,6.110304832458496,0.4218919277191162
22,0.0012162403436377645,29.14980697631836,0.9600975513458252,6.044373512268066,0.4252908229827881
23,0.0011954240035265684,29.22477912902832,0.9601293802261353,5.993165493011475,0.4263477325439453
24,0.0011817134218290448,29.274879455566406,0.9602662324905396,5.963405609130859,0.4255797863006592
25,0.0011709213722497225,29.31472396850586,0.9601144194602966,5.958911895751953,0.42262864112854004
26,0.001158465282060206,29.36117172241211,0.9595454931259155,5.9499101638793945,0.4221320152282715
27,0.0011477924417704344,29.4013671875,0.9592450857162476,5.935133934020996,0.42212533950805664
28,0.0011412563035264611,29.426170349121094,0.9588322043418884,5.923194408416748,0.42697858810424805
29,0.001140645588748157,29.428491592407227,0.958960771560669,5.9269633293151855,0.4261658191680908
30,0.001140964450314641,29.427278518676758,0.959018349647522,5.935767650604248,0.4225139617919922
31,0.001145858084782958,29.40869140625,0.9589816927909851,5.962399482727051,0.4219698905944824
32,0.0011542205465957522,29.377113342285156,0.9580513834953308,6.008810997009277,0.42220044136047363
33,0.001167568378150463,29.327178955078125,0.9569150805473328,6.062498569488525,0.42264223098754883
34,0.0011963625438511372,29.221372604370117,0.9563722610473633,6.145575046539307,0.42333054542541504
35,0.001242015277966857,29.058731079101562,0.9555463194847107,6.272120952606201,0.42414331436157227
36,0.00130517000798136,28.84332847595215,0.9547069668769836,6.439647674560547,0.4222829341888428
37,0.0013764090836048126,28.612525939941406,0.9536147713661194,6.621860027313232,0.43080735206604004
38,0.0014656209386885166,28.339784622192383,0.9524257183074951,6.849952220916748,0.4250178337097168
39,0.0015527543146163225,28.088972091674805,0.9465336203575134,7.074273586273193,0.42650699615478516
40,0.0016002164920791984,27.958213806152344,0.9443901777267456,7.189784049987793,0.4251823425292969
41,0.001657243468798697,27.80613899230957,0.942406952381134,7.324377536773682,0.42405223846435547
42,0.0017498706001788378,27.569942474365234,0.9400331974029541,7.524639129638672,0.42382049560546875
43,0.0018699285574257374,27.28175163269043,0.9378166794776917,7.7739410400390625,0.4228096008300781
44,0.001842068275436759,27.34694480895996,0.9323683977127075,7.740994453430176,0.42694544792175293
45,0.0019128132844343781,27.18327522277832,0.9295520186424255,7.922103404998779,0.4241669178009033
46,0.0019936428871005774,27.00352668762207,0.9273384213447571,8.123291015625,0.4233973026275635
47,0.0020839597564190626,26.811105728149414,0.9238330721855164,8.33276081085205,0.4232606887817383
48,0.0021763562690466642,26.622699737548828,0.9207055568695068,8.55377197265625,0.4246234893798828
49,0.002275285543873906,26.429643630981445,0.9196921586990356,8.822395324707031,0.42325520515441895
50,0.0023983393330127,26.20089340209961,0.9178194999694824,9.129009246826172,0.4246225357055664
51,0.0025304367300122976,25.968046188354492,0.9157035946846008,9.451292037963867,0.4232490062713623
52,0.0026489088777452707,25.769330978393555,0.915489137172699,9.675463676452637,0.4235386848449707
53,0.002727285958826542,25.64269256591797,0.9162415266036987,9.75471019744873,0.42626404762268066
54,0.0027555380947887897,25.597936630249023,0.9168435335159302,9.684734344482422,0.4270756244659424
55,0.0028019484598189592,25.525400161743164,0.9149653315544128,9.675336837768555,0.42543840408325195
56,0.0028719992842525244,25.41815757751465,0.9140095114707947,9.740418434143066,0.4277768135070801
57,0.0029620076529681683,25.284137725830078,0.9136479496955872,9.856982231140137,0.4249577522277832
58,0.00306508201174438,25.135578155517578,0.912196934223175,10.005256652832031,0.42909860610961914
59,0.003193758660927415,24.956979751586914,0.9082717895507812,10.202242851257324,0.4264376163482666
60,0.0033441500272601843,24.75714111328125,0.9028460383415222,10.444602012634277,0.42545199394226074
61,0.0035417480394244194,24.507823944091797,0.8949463963508606,10.759596824645996,0.4268760681152344
