window,loss,psnr,ssim,relative_error,time_per_window
1,0.00460586603730917,23.329776763916016,0.832320511341095,11.353572845458984,0.48828959465026855
2,0.001467251218855381,28.1721134185791,0.8722995519638062,6.457280158996582,0.47103357315063477
3,0.0008063645800575614,30.830158233642578,0.8918799757957458,4.813494682312012,0.5065364837646484
4,0.0005127539043314755,32.894447326660156,0.9026716351509094,3.8629207611083984,0.4996061325073242
5,0.0003579550248105079,34.447208404541016,0.9119624495506287,3.2544779777526855,0.4610860347747803
6,0.0002990799839608371,35.12397003173828,0.9222561717033386,3.0044333934783936,0.4899446964263916
7,0.0003036744019482285,35.1627082824707,0.9296350479125977,3.0596208572387695,0.4384493827819824
8,0.00031828111968934536,34.94957733154297,0.9297354817390442,3.166045665740967,0.44187498092651367
9,0.0003080797614529729,35.075496673583984,0.9340294599533081,3.132925271987915,0.45400500297546387
10,0.0002974801172968,35.25666046142578,0.9361410140991211,3.1339240074157715,0.4635293483734131
11,0.00036981096491217613,34.30143737792969,0.9290031790733337,3.5350759029388428,0.5024697780609131
12,0.0003577643947210163,34.445064544677734,0.9446712732315063,3.391716957092285,0.47426414489746094
13,0.0004172797198407352,33.78590393066406,0.9415461421012878,3.721508026123047,0.4341773986816406
14,0.00045374652836471796,33.4278564453125,0.9512633681297302,3.957432508468628,0.4300801753997803
15,0.00035715295234695077,34.43865966796875,0.9517199397087097,3.447373151779175,0.431917667388916
16,0.0003798399993684143,34.20039367675781,0.9488385915756226,3.462430477142334,0.49668049812316895
17,0.0003367988974787295,34.68427276611328,0.9536123275756836,3.2719368934631348,0.46744394302368164
18,0.00033688158146105707,34.72177505493164,0.9528923034667969,3.2813820838928223,0.4456446170806885
19,0.00043469780939631164,33.6113166809082,0.9546545743942261,3.867276668548584,0.4298520088195801
20,0.00032311835093423724,34.90205383300781,0.9567998647689819,3.3630623817443848,0.4139387607574463
