window,loss,psnr,ssim,relative_error,time_per_window
1,0.042128536850214005,13.754236221313477,0.8277581930160522,34.53582000732422,9.64735198020935
2,0.011502435430884361,19.39210319519043,0.8567416667938232,18.1975040435791,16.827283143997192
3,0.011229864321649075,19.49625587463379,0.8467002511024475,18.09214210510254,15.553119897842407
4,0.011917604133486748,19.23811149597168,0.8337276577949524,18.768705368041992,15.927335977554321
5,0.012859079986810684,18.907901763916016,0.8224935531616211,19.67241096496582,16.415821075439453
6,0.01429362129420042,18.448577880859375,0.812816321849823,20.959251403808594,15.144172191619873
7,0.016490507870912552,17.827661514282227,0.8049794435501099,22.7567195892334,23.274152994155884
8,0.02002093754708767,16.985157012939453,0.7970114946365356,25.325117111206055,14.733320951461792
9,0.02014256827533245,16.958852767944336,0.7927902340888977,25.576522827148438,13.233334064483643
10,0.018780207261443138,17.262996673583984,0.7903809547424316,25.19024085998535,16.256804704666138
11,0.019069839268922806,17.196529388427734,0.788299024105072,25.679183959960938,13.76999306678772
12,0.019513839855790138,17.096572875976562,0.7929041981697083,25.276453018188477,12.917186975479126
13,0.02308085560798645,16.367481231689453,0.7932319641113281,27.797832489013672,11.853090047836304
14,0.02215513214468956,16.545257568359375,0.7997872233390808,27.735218048095703,15.952398777008057
15,0.01822185330092907,17.394073486328125,0.8064332008361816,24.79920768737793,15.710714101791382
16,0.01892266608774662,17.23017692565918,0.8124551773071289,24.588485717773438,13.830708026885986
17,0.016598625108599663,17.799280166625977,0.818464994430542,23.126646041870117,17.658189058303833
18,0.01764695718884468,17.533302307128906,0.8184058666229248,23.902055740356445,13.333638906478882
19,0.017776774242520332,17.5014705657959,0.8170352578163147,24.89656639099121,14.105106830596924
20,0.014620932750403881,18.350250244140625,0.8159076571464539,22.86210823059082,13.932213068008423
