epoch,loss,psnr,ssim,relative_error,time_per_epoch
1,0.22105767617100164,6.515171051025391,0.45396557450294495,83.8045425415039,0.19971585273742676
2,0.04199999962982379,13.736461639404297,0.739153265953064,36.49245071411133,0.12897562980651855
3,0.014989597722887993,18.222820281982422,0.8055623769760132,21.77133560180664,0.1132807731628418
4,0.008787941898366338,20.550373077392578,0.83189857006073,16.65357780456543,0.10584807395935059
5,0.007056543677064933,21.50334358215332,0.8426750898361206,14.923093795776367,0.1091470718383789
6,0.006433924733612098,21.90941047668457,0.8504619002342224,14.241494178771973,0.1084291934967041
7,0.005885063940168996,22.29364013671875,0.8564048409461975,13.625240325927734,0.10962939262390137
8,0.0054542446803105505,22.632219314575195,0.8599228858947754,13.104340553283691,0.11385512351989746
9,0.005008184130450613,22.99820899963379,0.8621500730514526,12.563647270202637,0.11076021194458008
10,0.004591345076302164,23.36796760559082,0.8650271892547607,12.040035247802734,0.11021256446838379
11,0.004124891760415937,23.840829849243164,0.8669662475585938,11.402094841003418,0.10575413703918457
12,0.0036899190714680835,24.324443817138672,0.8677781224250793,10.784597396850586,0.10671472549438477
13,0.00328627689496467,24.825664520263672,0.8711046576499939,10.179886817932129,0.10954737663269043
14,0.003003712964097136,25.209022521972656,0.8747110962867737,9.740361213684082,0.10915517807006836
15,0.0026473134241409993,25.763931274414062,0.8789675831794739,9.137545585632324,0.10524630546569824
16,0.0023533758021106847,26.274803161621094,0.8841368556022644,8.615609169006348,0.10642862319946289
17,0.0021654117399042376,26.635345458984375,0.8862898945808411,8.265303611755371,0.10856485366821289
18,0.0019441354639926239,27.101329803466797,0.8903355002403259,7.833568096160889,0.10699892044067383
19,0.0017647969806076664,27.527341842651367,0.8961485028266907,7.458629608154297,0.10705852508544922
20,0.0016588059278499138,27.79851722717285,0.8999229073524475,7.229367733001709,0.10735487937927246
21,0.0015104568906520541,28.20977210998535,0.9033600091934204,6.895052433013916,0.10764765739440918
22,0.0014323691874252337,28.428850173950195,0.9041609168052673,6.723319053649902,0.11136221885681152
23,0.0013510999269783497,28.684614181518555,0.9101507663726807,6.528230667114258,0.11034679412841797
24,0.001263074579918267,28.97402572631836,0.9072996973991394,6.314295768737793,0.11109709739685059
25,0.0011883472539729585,29.245397567749023,0.9105873703956604,6.1200666427612305,0.11267232894897461
26,0.0011365364587522652,29.447269439697266,0.9145402312278748,5.9794697761535645,0.10940289497375488
27,0.0010753071738259965,29.67647361755371,0.9175171256065369,5.823747634887695,0.10740137100219727
28,0.0010409261357333314,29.81989288330078,0.918138861656189,5.7283759117126465,0.10806035995483398
29,0.0009877052997533035,30.044252395629883,0.9162918329238892,5.582303047180176,0.10607624053955078
30,0.0009335109345173757,30.29831314086914,0.9179569482803345,5.421387672424316,0.10658955574035645
31,0.0009212604031505945,30.368846893310547,0.9191901683807373,5.3775410652160645,0.10745453834533691
32,0.000883531505487075,30.562658309936523,0.9205362200737,5.258880138397217,0.10829758644104004
33,0.0008375681293393044,30.76434326171875,0.9239926338195801,5.138175964355469,0.10798835754394531
34,0.0008310139068941537,30.796276092529297,0.9214850068092346,5.119322299957275,0.10804629325866699
35,0.0008329033765843825,30.787704467773438,0.9239707589149475,5.124375820159912,0.10726737976074219
36,0.0007886702507293146,31.0256290435791,0.9229797720909119,4.9859137535095215,0.11063337326049805
37,0.0007670719611556514,31.138980865478516,0.9264835715293884,4.92126989364624,0.1191108226776123
38,0.0007299304247441652,31.365310668945312,0.9260269403457642,4.7946906089782715,0.12510204315185547
39,0.000718487996460968,31.43277359008789,0.9295997619628906,4.757595539093018,0.11522912979125977
40,0.0007073875075500263,31.508697509765625,0.9242144823074341,4.716189861297607,0.13373017311096191
41,0.0006745798715488299,31.709583282470703,0.9242527484893799,4.608366966247559,0.11023187637329102
42,0.0007009400624634796,31.533754348754883,0.9255523681640625,4.7026047706604,0.10709142684936523
43,0.0006045793477249773,32.18146514892578,0.9315811395645142,4.36468505859375,0.1067650318145752
44,0.0006235554710177606,32.05034637451172,0.9306123852729797,4.4310736656188965,0.10976934432983398
45,0.0006022684606968573,32.19662094116211,0.9318485856056213,4.357075214385986,0.1092371940612793
46,0.0005955243740524901,32.2883186340332,0.9305674433708191,4.311318874359131,0.10695242881774902
47,0.0005976129690871426,32.22465133666992,0.9306299090385437,4.343037128448486,0.10592865943908691
48,0.0005735990493313262,32.39695739746094,0.9302494525909424,4.257731914520264,0.10647225379943848
49,0.0005503071772277748,32.58259963989258,0.9342142939567566,4.167696475982666,0.10678362846374512
50,0.0005053855359284697,32.96352005004883,0.939943790435791,3.9888720512390137,0.10757827758789062
51,0.0005972483363860336,32.23323440551758,0.9288496971130371,4.338747024536133,0.10912346839904785
52,0.0005323111024489137,32.72589111328125,0.9330681562423706,4.099507808685303,0.11039566993713379
53,0.0005271413553457119,32.76795959472656,0.9346588253974915,4.07969856262207,0.10553169250488281
54,0.0004794950930916361,33.17979431152344,0.9376896619796753,3.890777826309204,0.10962080955505371
55,0.00046620981485926007,33.31869125366211,0.9385861158370972,3.829054594039917,0.10718059539794922
56,0.0004765737991731026,33.215911865234375,0.9381641149520874,3.874631643295288,0.10757660865783691
57,0.000449481541229608,33.45903778076172,0.9374209046363831,3.767681121826172,0.1078193187713623
58,0.0004924635485574407,33.058372497558594,0.9339061975479126,3.9455504417419434,0.10790729522705078
59,0.00045013523930193563,33.47298049926758,0.9374113082885742,3.761638641357422,0.10800051689147949
60,0.0004494454065264252,33.47148513793945,0.9378835558891296,3.7622880935668945,0.10888123512268066
61,0.00045026620041186874,33.479923248291016,0.937532365322113,3.758634328842163,0.10796618461608887
62,0.0004353817003950673,33.61305618286133,0.941140353679657,3.7014622688293457,0.10587859153747559
63,0.0004565026366004818,33.41736602783203,0.9347034096717834,3.785801649093628,0.10676932334899902
64,0.00043013046409836724,33.652008056640625,0.9388895630836487,3.6849007606506348,0.10508108139038086
