epoch,loss,psnr,ssim,relative_error,time_per_epoch
1,0.045500574830489665,13.395036697387695,0.7663413882255554,38.265541076660156,0.41397786140441895
2,0.013646096188145189,18.64390754699707,0.8374325037002563,20.91049575805664,0.3900601863861084
3,0.011294833868025588,19.471769332885742,0.8461534380912781,19.009519577026367,0.39048218727111816
4,0.009860983924367107,20.059005737304688,0.8618195056915283,17.766807556152344,0.39451050758361816
5,0.008472120828138521,20.717750549316406,0.8717237710952759,16.46918487548828,0.38790178298950195
6,0.007275708333159296,21.375408172607422,0.8757848143577576,15.268251419067383,0.4061586856842041
7,0.0059212824025263,22.271202087402344,0.8927696943283081,13.772079467773438,0.4193150997161865
8,0.0050404641257885555,22.97060775756836,0.8943033814430237,12.706597328186035,0.39504504203796387
9,0.004428871128206642,23.53407096862793,0.8975453972816467,11.908472061157227,0.4033529758453369
10,0.003951428749132901,24.03101921081543,0.8967702984809875,11.2462739944458,0.6750314235687256
11,0.0035787227590425084,24.464338302612305,0.9000988602638245,10.69898796081543,0.40589237213134766
12,0.0031825105319372737,24.969165802001953,0.9040379524230957,10.094884872436523,0.3961212635040283
13,0.0028861913865861986,25.397430419921875,0.905072033405304,9.609220504760742,0.3981959819793701
14,0.002671271110347544,25.733036041259766,0.9097554683685303,9.24501895904541,0.39469003677368164
15,0.0025130170218359968,25.99917221069336,0.9090807437896729,8.966049194335938,0.4036555290222168
16,0.0023755183568797433,26.239093780517578,0.9145513772964478,8.721776008605957,0.40419435501098633
17,0.002249191062918936,26.47697639465332,0.9111970663070679,8.486153602600098,0.4028923511505127
18,0.0021582585513197747,26.655105590820312,0.9135861396789551,8.313889503479004,0.39635372161865234
19,0.0020421676095933295,26.896995544433594,0.9121257662773132,8.085555076599121,0.398151159286499
20,0.0019753445230890065,27.04399299621582,0.9130460023880005,7.949871063232422,0.396944522857666
21,0.0019112409164126103,27.18624496459961,0.9145450592041016,7.820732116699219,0.4029350280761719
22,0.0018420772841916634,27.345264434814453,0.9155250787734985,7.6788554191589355,0.39882755279541016
23,0.00179011901267446,27.468366622924805,0.9167500138282776,7.570793628692627,0.3937852382659912
24,0.0017224682087544352,27.635066986083984,0.9192124009132385,7.426878929138184,0.41452741622924805
25,0.0016652646165591879,27.786428451538086,0.917136013507843,7.2985758781433105,0.39155054092407227
26,0.001634626096347347,27.86431312561035,0.9207777380943298,7.233425140380859,0.3962068557739258
27,0.0015970884571568323,27.966854095458984,0.9196192622184753,7.148532390594482,0.40138721466064453
28,0.0015527452834738563,28.085336685180664,0.9229556322097778,7.051685333251953,0.39827752113342285
29,0.001512709886390859,28.199134826660156,0.9204980731010437,6.959897994995117,0.3941342830657959
30,0.0014773968141525984,28.30561637878418,0.9228134751319885,6.875095367431641,0.39594125747680664
31,0.0014509308160855793,28.376483917236328,0.9232960343360901,6.819231033325195,0.4230976104736328
32,0.0014237038468798767,28.466188430786133,0.9217119216918945,6.749167442321777,0.39684081077575684
33,0.001401015058106098,28.53193473815918,0.9250048995018005,6.698273181915283,0.6301095485687256
34,0.0013715417589992285,28.625877380371094,0.9251708984375,6.626219272613525,0.39835143089294434
35,0.0013427245632136385,28.723718643188477,0.9271754026412964,6.551997184753418,0.4010801315307617
36,0.0013236159619946892,28.7800235748291,0.9258437156677246,6.509662628173828,0.40305113792419434
37,0.0012968436662609188,28.870296478271484,0.9238079786300659,6.442357540130615,0.39731287956237793
38,0.0012837663682428403,28.91244125366211,0.9257200360298157,6.4111738204956055,0.40090322494506836
39,0.0012570983560111087,29.008403778076172,0.926006555557251,6.340733051300049,0.4048142433166504
40,0.0012356972460670827,29.079618453979492,0.9288516640663147,6.28895902633667,0.4019443988800049
41,0.001203112102722606,29.19733238220215,0.9263439774513245,6.204302787780762,0.4124133586883545
42,0.0012126441310661344,29.160659790039062,0.9284939169883728,6.230554580688477,0.40178990364074707
43,0.0011729005446585899,29.30607032775879,0.9269415736198425,6.1271162033081055,0.40879106521606445
44,0.0011554825558470418,29.37080192565918,0.9291754961013794,6.0816240310668945,0.4050312042236328
45,0.0011409771239134269,29.426496505737305,0.9298772811889648,6.042752265930176,0.40231823921203613
46,0.001131790065511058,29.46489715576172,0.9279778003692627,6.0160956382751465,0.40425801277160645
47,0.0011111597436516045,29.54143524169922,0.9300196170806885,5.963316440582275,0.3958475589752197
48,0.0011008209436952781,29.584970474243164,0.9316155910491943,5.933503150939941,0.4081401824951172
49,0.0010963912511495156,29.603796005249023,0.9325428009033203,5.920655727386475,0.40418195724487305
50,0.001079565665210024,29.668331146240234,0.9299209117889404,5.876829624176025,0.4108140468597412
51,0.0010670232620143977,29.714994430541992,0.9318850040435791,5.845341682434082,0.4023921489715576
52,0.001057319348686948,29.76065444946289,0.9292997717857361,5.814695358276367,0.3975522518157959
53,0.0010337983974470543,29.855939865112305,0.9358408451080322,5.751254558563232,0.40387463569641113
54,0.0010211786071662433,29.907203674316406,0.9331701397895813,5.717411518096924,0.3964076042175293
55,0.0010210506656081774,29.911853790283203,0.9311524033546448,5.714351654052734,0.4336986541748047
56,0.0010090578098942598,29.95905303955078,0.9300926923751831,5.683383941650391,0.6351456642150879
57,0.0009944455982454552,30.02199935913086,0.9305186867713928,5.642344951629639,0.3988630771636963
58,0.0009723459112977323,30.120803833007812,0.9326034188270569,5.578525543212891,0.4003415107727051
59,0.00096605969995905,30.149646759033203,0.9307329058647156,5.560033321380615,0.39583635330200195
60,0.0009515876489995907,30.221954345703125,0.9343829154968262,5.51393985748291,0.39809203147888184
61,0.0009436346635294075,30.246185302734375,0.9311670660972595,5.498577117919922,0.3985128402709961
62,0.0009376884957488913,30.282249450683594,0.9318851828575134,5.475795745849609,0.3996274471282959
63,0.0009421580583036232,30.255752563476562,0.9329074025154114,5.492525577545166,0.3991882801055908
64,0.0009312094872047265,30.306520462036133,0.9347552061080933,5.46051549911499,0.3999748229980469
65,0.0009216987281643713,30.35140609741211,0.934222400188446,5.432370185852051,0.40174126625061035
66,0.0009075935791210773,30.417503356933594,0.9326444268226624,5.391188144683838,0.45662617683410645
67,0.0009034796038087314,30.442241668701172,0.9315611124038696,5.3758544921875,0.4098820686340332
68,0.0008868127557574413,30.520065307617188,0.9355701804161072,5.32790470123291,0.40744471549987793
69,0.0008833090665015894,30.53742218017578,0.9320334196090698,5.317269325256348,0.3995039463043213
70,0.0008713827969936224,30.598411560058594,0.933427631855011,5.280063152313232,0.4026663303375244
71,0.0008684515700084516,30.611038208007812,0.9332621097564697,5.2723917961120605,0.4024388790130615
72,0.000867000313099617,30.624189376831055,0.9342234134674072,5.264416694641113,0.41576576232910156
73,0.0008612819007024742,30.65210723876953,0.9352647066116333,5.247522354125977,0.4022817611694336
74,0.0008503696444677189,30.703052520751953,0.9309359192848206,5.216833591461182,0.39447617530822754
75,0.0008428799785458698,30.738128662109375,0.936887264251709,5.1958088874816895,0.3946990966796875
76,0.0008332466431266556,30.793617248535156,0.9394866824150085,5.162721633911133,0.3933889865875244
77,0.0008257765920671562,30.825027465820312,0.9351218342781067,5.1440863609313965,0.40010547637939453
78,0.0008215820898140708,30.856674194335938,0.9334137439727783,5.125378608703613,0.3966951370239258
79,0.0008217163558583707,30.851118087768555,0.9332771301269531,5.12865686416626,0.6598751544952393
80,0.0008110321919397953,30.904924392700195,0.9343017935752869,5.096985340118408,0.4018218517303467
81,0.0008103933762938071,30.91122817993164,0.9341345429420471,5.093287467956543,0.39891767501831055
82,0.0008021214755269914,30.95510482788086,0.9350671172142029,5.067624568939209,0.3983316421508789
83,0.0007986220354303861,30.974781036376953,0.934353232383728,5.05615758895874,0.39484643936157227
84,0.0007907147765553629,31.02037239074707,0.9360570907592773,5.029688358306885,0.398815393447876
85,0.0007779304477690647,31.086225509643555,0.9369235634803772,4.991697788238525,0.40389466285705566
86,0.0007868784551437085,31.040084838867188,0.9344144463539124,5.018286228179932,0.40485501289367676
87,0.0007780714524694934,31.088356018066406,0.9358833432197571,4.990474700927734,0.40186214447021484
88,0.0007684486045036465,31.142045974731445,0.9352748394012451,4.959722518920898,0.40485596656799316
89,0.0007744140714818898,31.110475540161133,0.9362754225730896,4.977783679962158,0.396867036819458
90,0.0007694970979803026,31.13745880126953,0.9373133182525635,4.962341785430908,0.4016561508178711
91,0.0007587064386685737,31.198213577270508,0.9362319707870483,4.9277544021606445,0.4028902053833008
92,0.0007478169740912003,31.26054573059082,0.9353951811790466,4.892516613006592,0.39606165885925293
93,0.0007382217993906054,31.31669807434082,0.9354762434959412,4.860990524291992,0.39762353897094727
94,0.0007390934792615903,31.31334686279297,0.9370908737182617,4.862865924835205,0.39835500717163086
95,0.0007296312105609104,31.371051788330078,0.9376315474510193,4.8306660652160645,0.39859533309936523
96,0.0007369494235787827,31.329423904418945,0.9374234676361084,4.853872776031494,0.39792776107788086
97,0.0007337173267912406,31.34328842163086,0.9359545707702637,4.846132278442383,0.41207170486450195
98,0.0007200296498082865,31.423202514648438,0.9370234608650208,4.801750659942627,0.3949451446533203
99,0.0007139987518222859,31.46051597595215,0.941544234752655,4.781165599822998,0.39722251892089844
100,0.0007179775140964641,31.43600845336914,0.9368855953216553,4.794674873352051,0.397566556930542
101,0.0007138092030520336,31.465560913085938,0.9372677206993103,4.778390407562256,0.40010786056518555
