window,loss,psnr,ssim,relative_error,time_per_window
1,0.006871703080832958,21.629356384277344,0.8905437588691711,13.94805908203125,1.4217758178710938
2,0.004456413444131613,23.510147094726562,0.951075553894043,11.326863288879395,12.328004837036133
3,0.0038916191551834345,24.09869956970215,0.9575314521789551,10.6504487991333,1.3923289775848389
4,0.003104680683463812,25.079832077026367,0.9660475850105286,9.579620361328125,1.3683960437774658
5,0.001136345905251801,29.444896697998047,0.9658503532409668,5.848006725311279,1.3791320323944092
6,0.000653684779535979,31.846315383911133,0.9683235883712769,4.482175350189209,1.3611929416656494
7,0.0005261677433736622,32.78875732421875,0.9687455296516418,4.064945697784424,1.3445701599121094
8,0.0005009219748899341,33.00230026245117,0.9682130813598633,4.00584602355957,1.3411858081817627
9,0.0005117860273458064,32.90911865234375,0.9712241888046265,4.076883316040039,1.3226051330566406
10,0.0005206337082199752,32.834678649902344,0.97467041015625,4.1941914558410645,1.3559439182281494
11,0.0006054784171283245,32.17901611328125,0.9731867909431458,4.5756940841674805,1.3326141834259033
12,0.0007324475445784628,31.352235794067383,0.9699762463569641,4.897032737731934,1.3368163108825684
13,0.0011799796484410763,29.2812557220459,0.9767836332321167,6.285245895385742,1.3904204368591309
14,0.0013312703231349587,28.757339477539062,0.9762142300605774,6.7987260818481445,1.3686552047729492
15,0.0012568611418828368,29.00712776184082,0.9725155830383301,6.5130615234375,1.3424770832061768
16,0.0014905044808983803,28.26666831970215,0.9697757363319397,6.9009246826171875,1.350188970565796
17,0.0014369423734024167,28.425607681274414,0.9688734412193298,6.804501056671143,1.349818229675293
18,0.0017248704098165035,27.632436752319336,0.968572199344635,7.472716808319092,1.3828649520874023
19,0.00162573775742203,27.889495849609375,0.9656513929367065,7.529016017913818,1.3362162113189697
20,0.001172645715996623,29.308330535888672,0.9675832986831665,6.474587917327881,1.3254938125610352
