epoch,loss,psnr,ssim,relative_error,time_per_epoch
1,0.004367819777566437,23.597352981567383,0.9027307033538818,11.822030067443848,77.72433376312256
2,0.0016935260144934593,27.712080001831055,0.9349062442779541,7.361318111419678,77.87109851837158
3,0.001291819532337913,28.887981414794922,0.9512896537780762,6.429254055023193,77.9297456741333
4,0.0011142742977625253,29.530078887939453,0.9525530338287354,5.971118450164795,77.77322101593018
5,0.0009924332697962745,30.032987594604492,0.954670250415802,5.635212421417236,77.97440218925476
6,0.0009072013967936193,30.422964096069336,0.952677309513092,5.3877997398376465,78.19724440574646
7,0.0008364910744287016,30.775386810302734,0.9548433423042297,5.173569679260254,77.94001770019531
8,0.0007771722225169548,31.09482765197754,0.956833004951477,4.986757755279541,77.92963361740112
9,0.0007253552316452266,31.39449691772461,0.9613866209983826,4.817647457122803,78.08701252937317
10,0.0006842424006704953,31.64790153503418,0.9659058451652527,4.679124355316162,77.65746641159058
11,0.0006525500782764183,31.853862762451172,0.9679269790649414,4.5694780349731445,78.03271436691284
12,0.000622929270804157,32.05561065673828,0.9705049395561218,4.464563846588135,78.15700268745422
13,0.0005980106919215606,32.23291015625,0.9765204191207886,4.374355316162109,78.19187045097351
14,0.0005761880251666326,32.39435958862305,0.9737252593040466,4.293798923492432,78.04077053070068
15,0.0005572707613172409,32.539337158203125,0.9768415093421936,4.222724437713623,77.91947269439697
16,0.0005420002204000923,32.660003662109375,0.9772490859031677,4.164466381072998,78.10215711593628
17,0.0005274482198002386,32.778202056884766,0.9762855768203735,4.108180999755859,77.71601247787476
18,0.0005145856770398081,32.88542556762695,0.9776104092597961,4.057779312133789,77.64091777801514
19,0.0005014831592032626,32.9974365234375,0.978760838508606,4.005786418914795,78.11715292930603
20,0.0004947316182047031,33.056304931640625,0.9789666533470154,3.9787299633026123,78.20036745071411
21,0.0004816671356169911,33.17252731323242,0.9795221090316772,3.925845146179199,77.61643171310425
22,0.0004730347360627249,33.251068115234375,0.9793968796730042,3.8905062675476074,77.79124999046326
23,0.00046650266375671256,33.311458587646484,0.9810305237770081,3.863551378250122,78.16430330276489
